example_id                                                                                    | status  | run_time        |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:1:3]                               | passed  | 0.00131 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:1:4]                               | passed  | 0.00006 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:1:1]                             | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:1:2]                             | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:2:1]                             | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:3:1]                             | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:4:1]                             | passed  | 0.00012 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:5:1]                             | passed  | 0.00018 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:6:1]                             | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:7:1]                             | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:8:1]                             | passed  | 0.00016 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:9:1]                             | passed  | 0.00011 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/image_spec.rb[1:2:9:2]                             | passed  | 0.00013 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[1:1:1]                     | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[1:2:1]                     | passed  | 0.00004 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[1:2:2]                     | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[2:1:1]                     | passed  | 0.00008 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[2:2:1]                     | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[3:1:1]                     | passed  | 0.00005 seconds |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[3:2:1]                     | passed  | 0.0001 seconds  |
./coradoc-adoc/spec/coradoc/asciidoc/model/inline/extended_spec.rb[4:1:1]                     | passed  | 0.00005 seconds |
